,text,label
42,"yoğun baş dönmesi yaratan iç kulak hastalığı.2 yıl önce patlak verdi. otururken kalkmak, ayaktayken oturmak bile müthiş baş dönmelerine sebep verebiliyor. kulak sıvısı içindeki kristallerin yerinden oynaması ile meydana geliyormuş. uzun süre devam etmesi, mide bulantısı ve kusmaya yol açabilir. durduk yere ufak hareketlerde başınız dönüyorsa, bu, en büyük belirtilerinden biridir. mutlaka iyi bir doktora gözükün. reklam gibi olmasın ama ben bakırköy’de “ent”ye gitmiştim. (bkz:betaserc) isimli ilaç iş yapıyor.asıl tedavisi ilaç değil. “manevra” diye bir olay var. yatırıyorlar, kaldırıyorlar, yatarken sağa sola döndürüyorlar vs. o sırada gözünüzde, göz hareketlerinizi takip edip ekrana yansıtan bir zamazingo oluyor. yatıp kalkarken gözünüzün tepkilerinden en çok hangi harekette baş dönmesi olduğunu saptayıp ona göre aynı hareketleri ters sıralama ile yapıp kristalleri yerine oturtuyorlar. birkaç gün ani baş hareketlerinden kaçınmanızı ve geceleri sırt üstü uyumanızı istiyorlar - ki yan yatmaya alışık olanlar için tam bir kabus haline geliyor bu. betaserc de, bu sureci kalıcı hale getirmeye yardımcı oluyor.10-15 gün sonra tekrar kontrole gittiğimde sorun kalmadığını söylediler. çok nadir de olsa aynı baş dönmesini kısa süreliğine yaşıyorum. özellikle alkol aldığımda...",Scientific
43,burundan gelen akıntılara verilen isim.,Scientific
44,"4-5 gündür sol kulağımda devam eden hadise. sanki mors alfabesiyle birisi mesaj vermeye çalışıyor gibi. düzensiz ve filmlerde uzaylıların iletişim kurmak için kullandıkları kurgu ürünü cihazların çıkardığı seslere benziyor. sanki az ötemde yeşil derili bir uzaylı vatandaş, gezegenindeki emmioğluyla bağlantı kurmaya çalışıyor da başaramıyor gibi.bazı yorumlar beni karamsarlığa itti açıkçası. hiç geçmeme ihtimali varmış.şüphelendiklerim:bir haftadır kullanmakta olduğum demir ilacıkülüstür arabamın kapanmayan kalorifer sistemi yüzünden sıcaktan bunalıp aracın camını indirip rüzgar yemiş olmam.ileri derecede stres.",Non-scientific
45,uykusuz olunca başlayan şey. en azından bende. deliksiz uyumak lazım.,Non-scientific
46,"30 yıldır 18 yaşını doldurunca olmam gerekeceğini bildiğim ve tam 20 yıl boyunca kaçtığım ameliyat-tı. korkum da ameliyat değil sonrasına dairdi*orta kulak iltihabı 2 ayda bir nükseder hale gelince dayanamadım ve iki gün önce ameliyatı oldum, bugün de tamponlar çıkarıldı. benim gibi korkanlar için söylüyorum, tamponların çıkarılması ve ardından aspirasyonla burnun temizlenmesi totalde 1 dakika sürüyor ve kesinlikle dayanılmaz bir acı söz konusu değil. yani 1 dakikalık bir olay için yıllarınızı heba etmeyin benim gibi. ameliyat sonrası elbette ilk gün biraz yorucu geçiyor ama onda da göze alamayacağınız bir sıkıntı söz konusu değil.",Scientific
47,"1 aydır geçmek bilmeyen, beynim kafamın içinden ha çıktı ha çıkacak diye nöbete diken dir kendisi. bütün ağrı kesiciler denenmiştir. ama nasılsa faydası olmuyor diye sonunda kesilmiştir. yorgun görünüyorsun diyenlere kafa atma isteği doğurtur. yarın bi profesöre gidicem son çare, yine bişey çıkmazsa ikna olucam stresten olduguna sözlük.",Mixed
48,"lenf bezişişmesi anlamına gelip diş çürüğü,bakteriyelya davirütikenfeksiyonlar gibiaidsveyalenfoma'dan daha basit nedenlerden de oluşabilir.",Scientific
49,kulak kristallerinin tribine uğrayan insanın dünyasının dönmesi,Mixed
50,direktreflüsebebi.,Scientific
51,"bir aralar haftada kesinlikle en az iki üç kez yaşıyordum fakat bilmeden kendim adına çözüm buldum.benim için çözüm uyku düzeni oldu.artık belli saatlerde uyuyup uyanıyorum,6 veya en fazla 7 saat uyuyorum bu alt ve üst sınırı geçmemeye çalışıyorum.baş ağrısından muzdarip her insan evladını uyku düzenine çağırırken şunu da eklemek istiyorum uyku düzeni dediğin şey ebeveynlerin anladığı gibi erken uyumak değil istediğin saatler arasında bir düzen hiç fark etmez hangi saatler arasında olduğu yeter ki vücuduna bu düzeni ver.",Non-scientific
52,"geçen hafta dilimin altında yan yana 2 tane çıkıp beni nakavt etmiş illet. gece cam açık yatıp üşüttüğüm için çıktı galiba ama günlerce doğru düzgün yemek yiyemedim. yanak manak neyse de dil altı nedir? hele ağız o çalkalama suyunu ağzıma her aldığımda gözümden yaş getirecek kadar canımı yaktı. bunda da ilaçla 1 hafta, ilaçsız 7 gün olayı varmış. öyle olunca kuzu kuzu oturup geçmesini bekledim. yalnız o halsizliğin gitmesi çok güzel bir histi.bir de domates*ve yaş cevizin çok fena yaktığını fark ettim. şimdi başlığa bakınca geçmişte bunları yemeyin diye yazıldığını görüyorum ama nedeni yazılmamış. işte nedeni bence bu. özellikle o ceviz resmen yaraya tuz basma etkisi yaptı. ne güzel de yeşil yeşil almıştım. içini açıp yarısını ağzıma attığım anda etkisini gösterdi. o yüzden ağzınızda aft varsa bunları tüketirken başınıza gelecekleri bilip öyle tüketin.",Scientific
53,kalpte mitral olanı da mevcut olandır. geri akım anlamına gelir. bu geri akım kalpte mitral kapak nedenli olduğundan mitral yetmezlik olarak da adlandırılır.(bkz:mitral regurgitation),Unrelated
54,dans eden erkek olması hasebiyle dibimin düştüğü edis'in son bombası. cuppa muppa'dan daha iyi olmuş. eved diğer sikindirik pop müziklerden de daha iyi hatta. klip çok amatörce ama düşünce açısından güzel olmuş. dansçılar da amatör. hele o taytlar beni öldürdü. yalnız oryantal kısmına hasta oldum daha profesyonel olsaymış on numara olurmuş. o pırtlayan göbeğini ısırırım çok tatlı. yalnız kaç günlük o saçlar yağlı gibi.*,Unrelated
55,"(bkz:vestibular schwannoma)eğer sebep bu iyi huylu tümörse vakit kaybetmeden o kisti fazla büyütmeden tedavi olmaya bakılmalıdır. ertelenen her zaman dilimi ileride acı gerçekler, zorlukların risklerin artması olarak geri döner.",Scientific
56,"kulakta bulunan kristallerin yer değiştirerek, denge sistemini bozmasına denir. tuvalette ıkınırken bile bu kristalleri oynatabilir ve vertigoya sebebiyet verebilirsiniz. tedavisi ise çok basit fiziksel bir şeydir. yerinden çıkan kristalleri birkaç kafa manevrası ile yerine sokularak tedavi edilir.",Mixed
57,"hekimlerin konu hakkında herhangi bir bilgisi yok, tinnitüs mağdurlarının yaşayacağı ilk şok bu olacak: tıp çaresiz ve ilgisiz.patlama veya yüksek ses gibi bariz bir sebeple ortaya çıkmadıysa internette bulacağınız bilgiler doktorların %99'undan daha etkili sonuç verecek. doktorlar zaten sizi önemsemeyecek, sonuçta sizi öldürmeyecek ve daha kötü bir forma dönüşmeyecek bir semptomdan söz ediyoruz, haliyle tek bir tedavisi yok ve semptomu baskılayıcı bir tedavi de yok. çok ısrar ederseniz ilaçlımr*, kulak içinde kızarıklık falan varsa enfeksiyona karşı antibiyotik ve sonunda da ""turp gibisin, alışmaya çalış"" reçetesi.ilk olarak zaten kbb'a gidersiniz, sonra nöroloji yaparsınız muhtemelen ama ortopedi ve ortodonti'yi de mutlaka ziyaret edin. boyun ve çene problemleri de buna sebep oluyor. önemsemedikleri için bu konuda yapılan araştırmalardan bihaberler, siz muhtemelen doktorunuzu eğitirsiniz.",Scientific
58,dilinizde çıktıysa ebenizle ilişkisine aynel yakin şahid olursunuz.,Unrelated
59,gün içinde fırsat buldukça elma sirkesi ile gargara yaparsanız 1 gün de acısını kaybediyor.,Non-scientific
60,"bugün dokuz eylül eğitim araştırma hastanesinde olacağım ameliyat. sonrasında editleyeceğim.edit:yaklaşık bir saat süreceği söylenen ameliyat 1.45 dakika sürdü. dün geceden beri yemek su içmemiş olmamama rağmen sadece burunda ufak bir sızlama var. onun dışında galiba dünyanın en basit ameliyatıymış gibi. öğle uykusuna yatmışsın da uyanmışsın sanki.edit2:ilk günün akşamındayım.sadece kanama var.o da yarına kadar sürecek galiba.edit3:ameliyattan sonraki ilk günüm.eczaneden aldığım nazal solüsyonu kullanıyorum.burunda tamponla yaşamak can sıkıcı bir durum.sümkürsen sümküremiyorsun,hapşuracak olsan hapşıramıyorsun.galiba en zor günler bunlar.nefes alış genellikle ağızdan.çarşamba gününü iple çekiyorum desem yeridir.edit4:beşinci gündeyim.ağrı,sızı ben de hiç olmamıştı.olmayacak gibi de duruyor galiba.koku alma becerim hayatımın hiçbir döneminde iyi değilmiş demekki şu anda tampon olmasına rağmen çok iyi koku almaya başladım.ama nefes alışverişleri hala yeterli değil.şu tamponlar bir çıksın,sonra görelim bakalım.bu arada ilk iki günden sonra kan gelme durumu bitti.sadece solüsyon ve antibiyotiğe devam ediyorum.perşembe günü tamponlar alındıktan sonra editleyeceğim.edit5:tamponlar çıktı ancak müthiş bir fark yok şu anda. umarım ilerleyen süreçte farkı daha net hissediyoruzdur.",Scientific
61,dönmenin yakıştığı tek şey...,Unrelated
62,"inmeveyatravmasonucunda ortaya çıkan ve türüne göre konuşmada bozukluk, okuma-yazma becerilerinde yetersiz kalınması, konuşulanı anlamada güçlük*görülen bir rahatsızlık.afazi iseyunancada konuşamamazlık anlamına gelir.",Scientific
63,"bir zipirinsan ile güzellik bilgisi entarimize daha hoşgeldiniz sevgili sözlükçü kardeşlerim. nasılsınız inşallah?bu dudak dediğimiz şey seksileştirmek uğruna acayip işler yapılabilen bir organ, organımız. daha iri gözüksün, kurumasın istiyoruz. öyle lip balm sürüyoruz onlar da çoğunlukla bi sike derman olmuyor.dudakları dudak yapan kenarlarıdır. öncelikle dudak kenarlarımızda siyah noktalar varsa, ki vardır şerefsizler, bunlardan kurtulmak gerekir. bunu nasıl yapacağız, oturup sıkmayın efenim ellerinizle, delik delik yaparsınız. tarif veriyorum yazın. bir çay kaşığının ucuyla karbonat ve yine o ölçüde tuzu bir bardak suyla karıştırın. sonra bir pamuk vasıtasiyle dudak kenarlarınızı silebileceğiniz gibi, buz kalıbına döküp hem dudak kenarlarınıza hem de dudağınıza sürmek suretiyle kullanabilirsiniz. buna üşenip maden suyu da alabilirsiniz. ama onun ölçüsü şooluyo ben pek şeyapmak istemiyorum. maden suyu alcaksam kavunlusunu alır içerim. neyse.dudaklarımızın kurumuş çatlamış ve acıyan derilerini gidermek için, bildiğimiz dişmacunu ve dişfırçası ile öyle hayvan gibi değil ama azcık yavaş yavaş fırçalayabiliriz. bu hem dolaşımı da hızlandıracağından böyle güzel renk veriyor. kimi insanlar, yani ben işte öf, ruj sürmeden önce bildiğin vicksle dudağını fırçalayıp sonra karbonatlı buzla tonikleyebiliyorlar. bir de kırmızı bir rujsa böyle çok seksi oluyo. ruj sürmesen bile seksi oluyo.dudaklara e vitamini kapsülü kırıp sürmek inanılmaz güzel sonuçlar verebilyor. yalnız bunu dudak çevresine değdirmeyin kızlar zira bıyıkları coşturur. sadece dudaklara.bir de şahsi tavsiyem, dudak kalemi kullanmayın. çok 90lar. ruj başka türlü güzel durmuyor bende diyenlere, ruj fırçasını salık veriyorum. ruj fırçası kullanın bebeyim, farka siz de şaşıracaksınız.bir zipirinsan ile güzellik bilgisi entarimizin daha sonuna geldik. dudaklarınızı öpen çok olsun. amin. son.",Unrelated
64,"nezle için gittiğim kbb'de doktorların muhakkak ameliyat olmalısın nezleyi atlat gel ameliyat edelim demesiyle başladı herşey. hazır başlamışken olayım dedim, tüm işlemlerimi tamamladım. hastane çalışanı olmam sebebiyle biraz kolay hallettim herşeyi.ameliyat günü erkenden geldim, ben cerrahi bölümündeyim milleti çatır çatır yolluyoruz ameliyata ama iş başa düşünce harbiden heyecanlanmamak imkansız.bende ki heyecan ameliyathaneye girer girmez başladı, uykun gelicek deyip bir ipne gülüşü attılar haha diyemeden 3 saniyede devrildim.uyandığım da yanımda benim gibi uyutulmuş 3 hasta gördüm personelin alıp götürmesini bekliyoduk. yalnız ilk ben uyandığım için ağrıyı da bi güzel hissettim. burnumda bir sızı ve baş ağrısıyla uzandım. ameliyattan hemen sonra burnumu tutmuşum doktor elimi alıp aşşağıya koymuş ve sedyeden düşüyordum. sedyeden çıkmaya çalışırken doktor gelip düşüceksin yeter artık dediğini hayal meyal hatırlıyorum. :)tampon hariç hiç bi sıkıntısı yok, kanamam çok olduğu için millete ufacık bir tampon koymuşlar benim ki bayağı büyük bi tampondu.tampon 1,5 gün kaldı vallahi ağrı sızı gram olmadı ama tamponla yaşanmıyor illet geldi artık bugün koşa koşa çıkartmaya gittim. bir saniyede çıktı ve bi saniyelik ufak bir acı çektim ben de acı olmadı şahsen. beynimden bişey çekiyolarmış hissini yaşadım ama.fakat ondan sonra burnuma sanki bir nane şekeri bir mentol yerleştirmişler gibi çok keskin bir şekilde nefes almaya başladım. daha 2 gün oldu ama gayet memnunum bakalım.unutulmuş edit: kesinlikle olmayın bir boka yaradığı yok, bunun üstüne bir kez daha ameliyat oldum. bu sefer estetik oldum, rahatladım. öncesinde bu bok tekrarladı, doktor bir de utanmadan yüzüme ""istersen hemen ameliyat edebiliriz"" dedi, bu dediğim ameliyatı olalı 1 yıl geçmemişken olmuştu. o yüzden hiçbir şekilde önermem.",Non-scientific
65,bağışıklık sisteminin düştüğünün göstergesi efenim kendiai ve günde 3 kez listerine kullanarak 2. günün sonunda kendisiyle vedalaşabildiğim şey. her ağız çalkalamada acı beyne vursa da başka kurtuluş yok.,Scientific
66,bu dünyadaki cehennem. işkence. modern tıp allah belanı versin nerede lan bunun çözümü?,Unrelated
67,"işkencedir, insanlık suçudur. ya bırakın kansere çare aramayı şuna bir çare bulun ey tıp dünyası. dil, damak, bademcikte bile çıkıp beni deli eden ve ağrısını biraz olsun (bkz:oralmedic) ile bastırabildiğim yaradır.",Unrelated
68,mart ve nisan aylarında mevsimsel olarak ortaya çıkan polenlerden oluşan bahar alerjisinin tıbbi anlamdaki ismi. halk arasında saman nezlesi de deniyor.,Scientific
69,"nazal septum deviasyonundan muzdarip biri olarak bu rahatsızlığı sık geçirmesem bile bir kere geçirdim mi kafayı matkapla delme isteği yaratan hastalık.sağ gözümün arkasından bir ağrı giriyor ki off, babayın düşmanlarını sikiyim, böyle bir şey yok. en son okaliptüs yağı deniycez, o da olmazsa tornavidayı sokuyorum tersinden.*",Non-scientific
70,hastalık değil de semptom çoğunlukla.uzun süredir kulak çınlaması var ve vertigo ile başladı bu durum.daha sonra emzirme döneminde çok fazla yaşadım sanırım sebebi kansızlıktı. yaşam kalitesini ciddi anlamda düşüren ve psikolojik olarak da kötü hissettiren bir durum . altında yatan sebep kesinlikle araştırılmalıdır.,Mixed
71,(bkz:lodos),Unrelated
72,bu hastalıkla ilgili tecrübe veya bizzat şahit olduğunuz iyi bir tedavi sunan doktor önerisi olan bu mesajı yeşillendire bilir mi?,Non-scientific
73,benim gibi burnundan değilde (kırık olduğu için) ağzından nefes alarak uyuyan insanların her sabah karşılaştığı ve bir süre sonra insanı çileden çıkartan durum için harika bir karışımım var.1 limonu ve 1 zencefili küçük küçük doğrayıp bunları bir kavanoza koyalım. üstüne 3 kaşık bal ve 1 limonun suyunu sıkıp dökelim. sonra bunları güzelce karıştırıp dolapta saklayalım.boğazımız ağrıdığı zaman bir bardak sıcak suyun içine 2 tatlı kaşığı bu karışımdan koyup içince boğaz ağrısına elveda!,Mixed
74,her kadında altı adet vardır.,Unrelated
75,"ilk konserlerini izledim dün. fikir güzel, cidden güzel abi fikir. ama bir sorun var, tüm grup pes. iki vokal, iki gitar, bir bas ve bir davuldan hiç mi tiz ses çıkmaz? hiç. bu yüzden eserleri birbirinden ayırmak çok güç.bir de şarkıların trafikleri üzerinde çok daha kafa yormaları lazım, çünkü eserlerin hiç birisi majör veya minor değil, hüzünlü veya eğlenceli değil, hepsi iki vokalin en kalın notadan duyulmayan vokallerini kattıkları bir kanon.davul ve bas uyumu mükemmeldi, ikisi de son raddede usta idi. grubun tamamını alıp götüren kısım davulun cesur ritmleri ve basın zorluğuna aldırmadan çıkardığı partisyonlarına emanetti.şimdi elimizde yarı deneysel bir post-rock grubu var, öncelikle değişik oldukları için mutlaka ciddi dinlenmeleri gerekiyor. ancak gözümün önünde parçanın trafiğini bozup minor giden hüzünlü eserin ırzına geçmeniz beni üzüyor gençler. sürreal müzik yapıyorsan amenna, ama diyorsan ki ""size güzel vakit geçirteceğiz"" o zaman şarkının nota bütünlüğünü görmezden gelmeyin. aranızda konservatuarlılar var bir de, nasıl göz yumuyorlar bu derece pes eserlerin bu derece karaktersiz nota dizilimlerine aklım almıyor. neyse devam etmeniz gerektiğini düşünüyorum, ama dikkat etmeniz gerektiğini de. milletin alternatif ihtiyacı olduğu için şu anda orantısız bir ilgi görmeniz doğal, büyük ev ablukada gibi bir komediyi baştacı edenlerin olduğu bir alternatif scene'imiz var. ona bakmayın bence. çalışın daha iyisi gelecek.trafiğinizdeki esinlenmeyi görüyorum ve diyorum ki, şu eserin tüm trafiğini hatmedene kadar o yoldan uzak durun,http://grooveshark.com/s/static/glej7bu eserde düşünenler için büyük ibretler vardır.paganik müziğin o ritmsel sürrealizminin hasını çin'de yapıyorlar. aramızdan kaçı çin müziği dinleyerek iyi vakit geçiriyor? sıfır. demek ki neymiş, vokal partisyonlarımızı sürreal yapmamalıymışız.buradaki eleştirilerin tamamının boşa gittiğini biliyorum, senelerce müzik sektörünün kıyısında kalmış biri olarak, söylenen herşeyin duvara söylenmiş gibi algılandığını da biliyorum, ancak ben söylemezsem çatlarım, bu da böyle bir gıcık özellik işte.başarılar size gençler.",Unrelated
